age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
26,19,0,Bachelor,Unemployed,64035,Same Religion,1,1.63734739636011,1,Passive,7.82654926869405,1,0,0,2.21091091701494,5,Love,1,0,5.38795548160014,1
36,28,3,No Formal Education,Full-time,35340,Same Religion,1,4.4527798998993,1,Aggressive,3.58380853050078,0,0,0,7.83323983960118,2,Love,0,0,6.79328128152705,1
31,7,1,High School,Full-time,66810,Same Religion,1,3.92840443813722,2,Collaborative,5.35061499289369,0,0,0,6.74194443884901,1,Love,0,0,4.28702680313412,0
25,4,1,Bachelor,Full-time,59091,Not Religious,0,9.27471558706691,1,Avoidant,4.84625605516246,0,0,1,5.10393177007695,6,Love,1,0,6.74500993465733,0
30,2,1,PhD,Full-time,57415,Same Religion,0,5.43468158852889,0,Avoidant,6.4798862542658,0,1,0,5.33159982514103,7,Love,1,0,2.97517478708041,1
34,1,1,High School,Full-time,76932,Different Religion,1,5.90293820759785,1,Avoidant,6.95403637538341,0,0,0,6.36274031970459,6,Love,1,0,4.27468467854697,0
32,3,1,Bachelor,Full-time,46285,Same Religion,1,5.55947454723886,2,Aggressive,3.9410203979558,1,0,0,6.30194004731685,1,Love,1,0,2.813304848422,0
28,10,1,Bachelor,Full-time,88017,Same Religion,0,3.10755375048565,1,Passive,7.62742328225692,0,0,0,6.91992767386831,1,Love,0,0,7.72555983435091,0
24,7,1,Bachelor,Part-time,44807,Same Religion,0,6.57375200117404,0,Aggressive,8.34798947128996,0,0,1,3.87308860367909,2,Love,1,0,4.10260450590212,0
31,28,0,Bachelor,Full-time,87321,Same Religion,1,6.15249470361047,2,Collaborative,5.84387446880777,0,0,0,7.26089215598763,5,Love,0,0,6.17792153732736,1
29,5,2,High School,Part-time,28076,Not Religious,1,4.37570135673947,1,Passive,2.32584985568096,0,0,0,6.11852415074746,0,Love,1,0,4.60191612107067,0
32,11,1,Master,Full-time,66116,Same Religion,0,8.75954233676175,1,Aggressive,6.0682620339986,0,0,0,3.0095769441089,2,Love,1,0,8.91956102117629,1
31,6,1,High School,Full-time,72205,Same Religion,1,8.69706602354963,3,Aggressive,3.70094661589874,0,1,0,9.8183877477117,7,Arranged,1,0,8.05947194967422,1
33,7,0,Bachelor,Full-time,52805,Same Religion,1,3.48464534159741,1,Avoidant,4.08512466901596,0,0,0,4.03281136744156,1,Love,0,0,6.6830946348826,1
25,3,1,Bachelor,Full-time,65555,Same Religion,0,4.62647120787994,2,Aggressive,2.65656251674318,1,0,0,4.03796852856308,4,Arranged,1,0,9.71998319026115,0
34,6,0,Bachelor,Full-time,52728,Different Religion,1,6.93967984470321,1,Collaborative,8.49259322252617,0,0,0,4.33757817086439,6,Love,0,0,5.60930628571083,0
28,6,3,Bachelor,Full-time,68955,Different Religion,1,5.07002196867171,1,Collaborative,4.73373317795769,0,0,0,4.64575590397698,6,Love,1,1,4.11224311374264,0
38,12,4,Master,Full-time,65007,Not Religious,1,5.56478030954697,4,Collaborative,8.34336880775367,1,0,0,4.24662744450877,1,Arranged,0,0,8.02102743408478,1
24,28,1,PhD,Unemployed,104338,Same Religion,0,3.9647707217234,1,Avoidant,6.79001908845144,0,1,0,5.0586972097597,2,Love,1,0,3.18626553014584,1
36,3,0,Master,Full-time,32428,Same Religion,0,3.9845878248884,0,Avoidant,3.00731998981457,0,0,0,7.3061651139275,5,Love,0,0,6.09255505157775,1
28,1,1,Bachelor,Homemaker,64018,Same Religion,1,4.95988799107758,3,Collaborative,3.05821584727223,0,0,0,6.31333599819441,2,Love,0,1,6.60106896499144,1
24,6,2,Master,Unemployed,51583,Different Religion,1,6.26181710088902,2,Passive,4.55979858258202,1,1,0,4.05466758620915,2,Love,0,0,6.77007434945975,0
25,7,0,PhD,Unemployed,62491,Same Religion,1,6.39600180860776,1,Collaborative,4.89081823244917,1,0,0,7.18970959700449,3,Other,1,0,8.57735405285053,0
26,1,0,Bachelor,Full-time,57282,Not Religious,0,4.36648087467967,3,Avoidant,3.93079434172686,0,0,0,8.43544785854771,3,Love,0,0,9.69788937932581,0
30,14,2,High School,Unemployed,53029,Not Religious,1,3.70236911373106,1,Avoidant,7.71927301373609,1,0,0,5.35678832725545,3,Love,1,0,4.60538347410985,1
30,40,2,High School,Full-time,49538,Not Religious,1,3.5159231048443,1,Passive,5.20975330987243,0,0,0,5.71103590703612,3,Arranged,1,0,6.70928607059681,0
25,29,2,Bachelor,Full-time,74287,Same Religion,1,7.97776989245718,0,Avoidant,5.66943033582176,0,0,0,5.20547643867068,2,Arranged,1,0,6.91099574723802,0
27,2,1,PhD,Full-time,52537,Same Religion,1,10,3,Avoidant,2.30415927971526,1,0,0,4.15022307462263,4,Arranged,0,0,7.37151501929552,0
38,20,2,Bachelor,Homemaker,59565,Not Religious,0,6.86036021521217,2,Collaborative,1,1,0,0,1.62057993750406,3,Love,1,0,6.99455809872112,0
36,12,2,Bachelor,Full-time,63715,Different Religion,1,1,3,Avoidant,7.16705252138273,0,0,0,5.37377135141786,3,Love,1,0,4.59194878502421,0
30,6,2,High School,Homemaker,45509,Different Religion,0,7.13650729310679,1,Avoidant,2.49888719959949,0,0,0,10,1,Love,1,0,5.0262455882304,1
28,7,1,High School,Full-time,72185,Same Religion,1,8.37104127109343,3,Avoidant,4.29283119669062,0,0,1,5.42288552907047,3,Love,1,0,2.91538085705281,1
28,18,2,Bachelor,Homemaker,40827,Not Religious,1,4.70153130537423,1,Passive,4.78229345520882,0,0,0,3.65624580028343,4,Love,0,0,4.13017068261839,0
31,6,1,No Formal Education,Homemaker,69866,Same Religion,0,7.75947698923728,2,Avoidant,5.31459574121189,0,0,0,7.25676952963505,1,Love,1,0,3.85306893531067,0
22,4,3,Bachelor,Homemaker,68037,Same Religion,1,8.14298211598711,4,Passive,3.75576481308597,1,0,0,5.61658398291318,7,Arranged,1,0,5.48531270960262,0
26,6,1,Master,Full-time,57339,Not Religious,1,8.57821592482888,0,Aggressive,2.91694601360028,0,0,0,7.19928640386495,6,Love,1,0,8.50390411454009,1
19,8,2,High School,Homemaker,38102,Same Religion,0,4.82819534428095,2,Collaborative,3.68246707175775,1,0,0,6.79548877564537,3,Arranged,1,0,5.37854445669965,1
29,2,0,Bachelor,Homemaker,60134,Different Religion,1,6.15020276857494,4,Passive,1,0,0,0,5.49171620623225,2,Other,1,0,8.8154922857859,0
31,23,0,Bachelor,Full-time,39352,Same Religion,1,6.36378731955397,2,Collaborative,6.02004923311256,0,0,0,6.24047148140037,2,Arranged,1,1,2.34298915331477,0
25,11,3,Master,Full-time,57760,Same Religion,1,8.63703059589236,3,Collaborative,6.29397691353541,0,0,0,9.04021436068973,1,Arranged,1,0,5.02666886242328,0
35,10,3,High School,Unemployed,75777,Same Religion,0,5.18081672171314,1,Aggressive,6.02157149228173,0,0,0,5.71628020551871,6,Arranged,1,0,5.86487525942227,0
21,1,0,High School,Full-time,59691,Same Religion,1,7.88372875326918,3,Aggressive,5.2513412081374,0,0,0,8.92256338565409,4,Arranged,0,0,8.76540775342495,1
20,9,1,High School,Unemployed,85080,Same Religion,1,6.54516276836547,2,Collaborative,7.6852802812034,0,0,0,7.03363840290113,4,Love,0,0,7.79568358272191,0
29,1,1,PhD,Full-time,65901,Same Religion,0,7.91995853494233,2,Passive,7.94604201415116,0,0,1,7.82554843868383,2,Other,0,0,8.16389452084157,0
33,1,3,High School,Part-time,75466,Not Religious,1,7.51638092628923,2,Collaborative,7.5724110320495,0,0,1,7.41372593151111,2,Arranged,0,0,6.31852796554032,1
36,7,1,High School,Full-time,74334,Same Religion,1,4.68875477341919,2,Avoidant,4.82915519911309,1,0,0,5.47053749127039,4,Arranged,1,0,6.02535045960215,0
25,5,1,Bachelor,Full-time,88142,Not Religious,1,6.53814037420292,3,Aggressive,4.64911457962773,0,0,0,8.6448686170832,3,Love,1,0,9.34330895905642,0
33,8,1,Bachelor,Full-time,33897,Same Religion,0,4.61904068880198,3,Passive,5.15242455898298,0,0,1,6.92141989150992,2,Love,1,0,5.74226676749844,1
27,1,3,Master,Unemployed,49540,Different Religion,0,5.95365942617004,1,Avoidant,3.33613121852584,0,1,1,4.97090141553808,2,Love,1,0,5.91867792314763,0
27,5,4,PhD,Full-time,60557,Same Religion,1,9.496167848943,1,Aggressive,5.43393113632984,0,0,0,3.39986378811892,4,Love,0,0,4.64158568961261,0
32,1,0,Bachelor,Unemployed,76013,Same Religion,1,5.15270749713337,1,Aggressive,5.1363222486611,0,1,0,7.5514855919875,2,Arranged,0,0,7.41014993808635,1
31,40,1,PhD,Unemployed,63367,Different Religion,1,4.77797469359213,1,Avoidant,7.20009017285831,0,1,0,2.87884528659216,6,Love,0,0,5.40124851896699,1
20,8,1,Master,Full-time,59871,Same Religion,1,5.63044477977924,2,Aggressive,8.43426628971477,0,0,0,4.34342366148306,3,Arranged,1,0,6.91966382683934,1
35,11,0,High School,Full-time,80607,Not Religious,1,7.35060397900454,1,Collaborative,5.66055441369963,0,0,0,3.51744501692398,7,Love,0,0,5.71362253436565,1
34,3,0,PhD,Full-time,53245,Same Religion,1,7.33558591322308,2,Collaborative,6.67676898941329,0,1,0,7.72009949510154,2,Arranged,0,0,7.79856264675467,0
24,1,2,Bachelor,Full-time,52315,Not Religious,0,6.72044547857712,1,Collaborative,4.96809265658984,0,1,0,6.93382923089364,5,Arranged,1,0,5.2698557993222,0
29,37,1,Bachelor,Full-time,70416,Same Religion,1,4.4060504459363,3,Collaborative,6.90866162038333,0,1,1,6.59264027828579,5,Love,1,0,5.50004434026885,0
30,3,2,Bachelor,Part-time,107880,Same Religion,1,5.5032242497661,3,Collaborative,7.11691791310182,0,1,1,6.49139482695555,3,Love,0,0,7.04737226718143,0
29,5,2,Bachelor,Homemaker,59605,Same Religion,1,8.81520913155634,1,Avoidant,8.51171059105264,0,0,0,6.31805044736307,3,Love,0,0,7.45412994340327,0
25,10,1,High School,Full-time,47077,Same Religion,1,2.96556547289814,3,Collaborative,1,0,0,0,9.30663894830207,2,Arranged,0,0,7.16573135299819,1
24,1,1,Master,Part-time,48661,Same Religion,1,6.51726541324706,2,Passive,6.43200008954229,0,0,0,3.30288116198434,2,Arranged,1,0,6.65196763434585,1
27,16,0,Master,Homemaker,52681,Same Religion,0,5.56175304662627,3,Avoidant,4.33015079656901,1,0,0,8.5612633221702,3,Love,0,0,6.51498734443705,1
33,7,1,Master,Homemaker,86520,Same Religion,1,6.93664189079834,1,Passive,6.17618773322099,0,1,0,5.80489020386873,0,Love,1,0,5.65013183024183,0
30,3,0,High School,Homemaker,52678,Different Religion,1,6.27029256866329,2,Passive,6.23970832372274,0,0,1,9.47926210820573,4,Love,1,0,9.1853418994461,0
26,1,2,No Formal Education,Unemployed,66091,Not Religious,1,2.99752148153487,3,Avoidant,3.00868881825248,0,0,0,7.04554042103734,2,Love,1,0,5.35755513400374,0
31,1,6,High School,Full-time,58160,Same Religion,0,7.17700470055666,1,Passive,1,0,1,0,7.92242310760578,3,Arranged,0,0,7.03702374659396,0
18,22,2,Bachelor,Homemaker,33737,Same Religion,1,4.04883162615616,4,Collaborative,5.82126745430445,0,0,1,6.69501321482421,7,Love,1,0,6.88925754633769,0
33,11,1,High School,Homemaker,53445,Same Religion,1,3.63742901885554,0,Collaborative,4.01120904884293,0,0,0,4.03397954166137,3,Arranged,1,0,2.75805176132031,1
19,2,1,High School,Full-time,10510,Not Religious,1,6.10139629296652,2,Aggressive,6.71267059358317,0,0,0,6.14223086222659,2,Love,1,0,5.34182529309289,0
26,1,5,Bachelor,Full-time,63502,Same Religion,0,5.17779842582315,4,Collaborative,4.57607376694719,0,0,1,6.15650840570714,4,Arranged,1,0,8.95696626868481,0
22,11,0,Bachelor,Full-time,69790,Different Religion,1,4.40358739589334,4,Collaborative,6.83250716987171,1,0,0,7.25599230493949,2,Love,1,0,6.83766793301491,0
21,8,4,Master,Full-time,43087,Same Religion,1,5.22275929584292,1,Avoidant,5.83014989475919,0,0,0,7.35556255670466,4,Love,0,0,9.81787900495689,0
33,5,1,No Formal Education,Full-time,49158,Same Religion,1,4.53341848518225,3,Collaborative,1.45540774276537,0,0,0,8.14115335906627,0,Love,1,0,5.31847544482836,0
25,4,0,Master,Part-time,33189,Same Religion,1,9.09351328718142,2,Collaborative,5.02297697290465,1,0,1,7.19401759050319,3,Arranged,0,1,6.48086129364458,0
29,2,0,Bachelor,Part-time,15673,Same Religion,1,6.62760618878037,2,Avoidant,4.99944312324942,0,0,0,5.81915842079237,2,Love,1,0,7.49931946446445,0
27,11,0,Master,Full-time,29876,Same Religion,1,5.68326072157835,2,Passive,4.18418560322051,0,1,0,4.23440874957054,3,Love,0,1,4.91561941127848,1
30,35,1,Master,Full-time,73040,Different Religion,1,7.51751971715208,1,Passive,6.38467075419134,1,0,0,7.53127913274546,4,Love,1,0,5.21853267452338,0
28,1,2,Bachelor,Unemployed,53714,Same Religion,1,5.62244949701605,0,Collaborative,2.80172836056276,1,1,0,3.63659183948577,2,Arranged,1,0,3.6243220590645,1
21,9,0,Master,Full-time,64187,Same Religion,0,5.48053983165517,1,Avoidant,8.85214255643949,0,0,0,6.88131593501782,1,Arranged,1,0,5.34131121359784,0
32,5,1,Bachelor,Full-time,100818,Different Religion,1,7.86659802404444,1,Passive,1.55545861862149,1,0,1,8.08665168476319,5,Other,0,0,6.50408002166057,1
25,5,0,Bachelor,Part-time,79975,Same Religion,1,4.61193141377152,3,Collaborative,1.48626161375657,0,0,0,6.8505254706689,3,Arranged,1,0,9.75676010852364,1
20,2,0,Bachelor,Full-time,70780,Same Religion,1,3.95469314915643,1,Avoidant,6.46659017068838,0,0,1,4.33432943950932,4,Love,1,0,7.27776368452248,1
25,17,1,Bachelor,Full-time,50305,Different Religion,1,7.31185511920757,1,Collaborative,10,1,1,1,5.69694755687482,3,Arranged,1,0,3.24755329880519,0
35,6,2,Master,Full-time,91187,Different Religion,1,6.32762525798258,4,Avoidant,3.44335184258894,1,0,0,6.09249027233572,3,Arranged,1,0,6.4902338994528,0
32,7,2,Bachelor,Unemployed,84705,Same Religion,1,6.30900675913488,2,Avoidant,6.14411180916938,0,0,1,5.94924210739388,3,Love,1,0,4.47396738546235,0
26,3,1,Bachelor,Part-time,77862,Different Religion,1,5.29905849364582,3,Avoidant,7.7112813686101,0,0,0,6.65597768945338,2,Arranged,1,0,3.5772818054175,1
26,2,0,PhD,Full-time,59901,Same Religion,0,7.1914320070754,2,Aggressive,4.43886949110077,1,0,1,7.5839655179167,4,Love,0,0,8.33761261577154,0
26,1,4,No Formal Education,Full-time,41509,Same Religion,0,3.25952464334313,2,Passive,3.69138839652872,0,0,0,5.39435226458166,3,Love,1,0,5.80917129127287,1
38,12,4,High School,Part-time,90346,Same Religion,0,2.12583920028724,1,Avoidant,8.21939886846696,0,0,0,7.31310068941858,1,Love,1,1,4.84200791770294,0
29,2,1,High School,Homemaker,77410,Same Religion,1,5.20585961387168,2,Collaborative,5.84748838317213,0,0,1,7.04523414972316,4,Love,1,0,8.75658580230445,0
30,11,1,Bachelor,Part-time,55928,Not Religious,1,7.25906583787048,4,Passive,6.37938709657451,0,0,0,7.85447101789899,2,Love,1,0,4.0772469544886,0
33,4,1,Bachelor,Unemployed,54464,Different Religion,1,8.48919634989352,2,Collaborative,1.84630381178623,0,0,0,5.22375040830134,4,Love,1,0,4.77465182722035,0
29,5,1,High School,Part-time,35568,Same Religion,1,7.09592479795345,2,Collaborative,6.10861351001082,0,0,0,6.43846296214919,4,Arranged,0,0,9.57012017175502,0
26,6,2,Bachelor,Unemployed,75207,Same Religion,0,4.15482915874415,1,Passive,7.39365464964154,1,0,1,5.15670481580993,0,Love,0,0,7.83493009896363,0
27,4,0,Master,Homemaker,63409,Not Religious,1,4.17078239962475,0,Collaborative,6.21992363903139,0,0,0,5.7177767068175,3,Love,0,0,6.81047047020244,0
27,1,1,Master,Unemployed,67955,Not Religious,1,8.42094249931162,1,Collaborative,6.31946207400568,0,1,1,5.07091457983059,1,Love,0,0,8.44475191592461,1
27,3,1,Bachelor,Homemaker,78605,Same Religion,1,7.81092199326097,1,Avoidant,9.05248434110576,1,0,1,4.57895372917614,2,Love,1,0,5.76766271894327,0
31,10,0,Bachelor,Full-time,74438,Same Religion,0,7.0994399871769,3,Collaborative,6.4095090026858,1,0,0,8.94940142526217,2,Other,1,0,3.30215863747105,0
28,10,0,Bachelor,Homemaker,42500,Different Religion,0,7.84113366413462,2,Collaborative,7.97336844900166,0,1,0,6.9724289062938,2,Love,0,0,6.0535534933979,1
31,3,3,High School,Part-time,60447,Different Religion,1,6.33748689448653,0,Collaborative,6.99083921910026,1,0,0,4.03074314454509,2,Love,1,0,3.53927030532167,0
27,6,2,Bachelor,Homemaker,68255,Same Religion,1,5.58363972626949,1,Aggressive,3.60038171481176,1,0,0,5.73712948012322,4,Love,0,0,6.88621827018505,1
28,2,1,High School,Full-time,69764,Different Religion,1,5.67998419635958,0,Passive,5.64313257828655,0,0,0,4.06863805354887,3,Arranged,0,0,10,0
18,2,0,Bachelor,Part-time,28194,Same Religion,1,7.2747716734151,1,Passive,6.44849739031273,1,0,0,6.17191043337279,3,Love,1,0,5.9744655675817,1
32,1,0,Bachelor,Unemployed,39879,Same Religion,1,6.47426550887473,3,Avoidant,1,0,0,1,5.53059385634774,2,Arranged,1,0,6.01552157932347,1
29,22,0,Bachelor,Full-time,73146,Same Religion,1,2.06907249611112,2,Collaborative,5.47138202717481,0,0,0,6.29708896690346,7,Arranged,0,0,7.1943393633261,1
